caso_id,perfil,original,normalizado,transformaciones,valores_monetarios
caso_270,cliente_07_baja_alfabetizacion_digital,"doña, necesito pedir un mojarra frita","doña, necesito pedir un mojarra frita",0,[]
caso_271,cliente_07_baja_alfabetizacion_digital,"don, necesito pedir un mojarra frita","don, necesito pedir un mojarra frita",0,[]
caso_272,cliente_07_baja_alfabetizacion_digital,en cuanto sale el pescado?,cuánto cuesta el pescado?,1,[]
caso_273,cliente_07_baja_alfabetizacion_digital,en cuanto sale el hamburguesa?,cuánto cuesta el hamburguesa?,1,[]
caso_274,cliente_07_baja_alfabetizacion_digital,"don, en cuanto sale el mojarra frita?","don, cuánto cuesta el mojarra frita?",1,[]
caso_275,cliente_07_baja_alfabetizacion_digital,"mano, me regala un arroz con camarón","mano, por favor me da un arroz con camarón",1,[]
caso_276,cliente_07_baja_alfabetizacion_digital,necesito pedir un pescado,necesito pedir un pescado,0,[]
caso_277,cliente_07_baja_alfabetizacion_digital,"en cuanto sale el corrientazo, mano?","cuánto cuesta el almuerzo almuerzo ejecutivo, mano?",3,[]
caso_278,cliente_07_baja_alfabetizacion_digital,¿cuánto vale la pescado?,¿cuánto vale la pescado?,0,[]
caso_279,cliente_07_baja_alfabetizacion_digital,me regala un ejecutivo,por favor me da un almuerzo ejecutivo,2,[]
caso_280,cliente_07_baja_alfabetizacion_digital,"don, en cuanto sale el hamburguesa?","don, cuánto cuesta el hamburguesa?",1,[]
caso_281,cliente_08_adolescente,"mándeme una mojarra frita, papi","mándeme una mojarra frita, papi",0,[]
caso_282,cliente_08_adolescente,"¿Tienen Daviplata, perro?","¿tienen daviplata, perro?",1,[]
caso_283,cliente_08_adolescente,"Papi, necesito pedir un pescado","papi, necesito pedir un pescado",1,[]
caso_284,cliente_08_adolescente,"¿Tienen Daviplata, perro?","¿tienen daviplata, perro?",1,[]
caso_285,cliente_08_adolescente,necesito pedir un corrientazo,necesito pedir un almuerzo almuerzo ejecutivo,2,[]
caso_286,cliente_08_adolescente,¿puedo pagar con tarjeta?,¿puedo pagar con tarjeta?,0,[]
caso_287,cliente_08_adolescente,¿tienen daviplata?,¿tienen daviplata?,0,[]
caso_288,cliente_08_adolescente,"necesito pedir un arroz con camarón, papi","necesito pedir un arroz con camarón, papi",0,[]
caso_289,cliente_08_adolescente,"mor, me regala un mojarra frita","mor, por favor me da un mojarra frita",1,[]
caso_290,cliente_08_adolescente,"Mor, ¿qué almuerzo tienen barato?","mor, ¿qué almuerzo tienen barato?",1,[]
caso_291,cliente_08_adolescente,"¿Tienen Daviplata, papi?","¿tienen daviplata, papi?",1,[]
caso_292,cliente_08_adolescente,tienen corrientazo?,tienen almuerzo almuerzo ejecutivo?,2,[]
caso_293,cliente_08_adolescente,"Perro, necesito pedir un mojarra frita","perro, necesito pedir un mojarra frita",1,[]
caso_294,cliente_08_adolescente,"se puede pagar con transferencia, mor?","puedo pagar con transferencia, mor?",1,[]
caso_295,cliente_08_adolescente,mándeme una corrientazo,mándeme una almuerzo almuerzo ejecutivo,2,[]
caso_296,cliente_08_adolescente,"mor, me regala un arroz con camarón","mor, por favor me da un arroz con camarón",1,[]
caso_297,cliente_08_adolescente,"papi, algo por menos de 10 mil pesos?","papi, algo por menos de 10 mil pesos?",0,[]
caso_298,cliente_08_adolescente,¿tienen daviplata?,¿tienen daviplata?,0,[]
caso_299,cliente_08_adolescente,"¿qué almuerzo tienen barato, papi?","¿qué almuerzo tienen barato, papi?",0,[]
caso_300,cliente_08_adolescente,necesito pedir un cazuela,necesito pedir un cazuela,0,[]
caso_301,cliente_08_adolescente,"tienen corrientazo, perro?","tienen almuerzo almuerzo ejecutivo, perro?",2,[]
caso_302,cliente_08_adolescente,"Mor, me regala un ejecutivo","mor, por favor me da un almuerzo ejecutivo",3,[]
caso_303,cliente_08_adolescente,"¿qué almuerzo tienen barato, papi?","¿qué almuerzo tienen barato, papi?",0,[]
caso_304,cliente_08_adolescente,"tienen corrientazo, bro?","tienen almuerzo almuerzo ejecutivo, bro?",2,[]
caso_305,cliente_08_adolescente,"mor, tienen corrientazo?","mor, tienen almuerzo almuerzo ejecutivo?",2,[]
caso_306,cliente_08_adolescente,"Bro, ¿qué almuerzo tienen barato?","bro, ¿qué almuerzo tienen barato?",1,[]
caso_307,cliente_08_adolescente,¿reciben nequi?,¿reciben nequi?,0,[]
caso_308,cliente_08_adolescente,Mándeme una hamburguesa,mándeme una hamburguesa,1,[]
caso_309,cliente_08_adolescente,"¿reciben nequi, bro?","¿reciben nequi, bro?",0,[]
caso_310,cliente_08_adolescente,"me regala un mojarra frita, perro","por favor me da un mojarra frita, perro",1,[]
caso_311,cliente_08_adolescente,"Perro, ¿Puedo pagar con tarjeta?","perro, ¿puedo pagar con tarjeta?",1,[]
caso_312,cliente_08_adolescente,"papi, ¿qué almuerzo tienen barato?","papi, ¿qué almuerzo tienen barato?",0,[]
caso_313,cliente_08_adolescente,"quiero una ejecutivo, mor","quiero una almuerzo ejecutivo, mor",1,[]
caso_314,cliente_08_adolescente,"algo por menos de 15 mil, perro?","algo por menos de 15 mil, perro?",0,[]
caso_315,cliente_08_adolescente,"Mor, qué puedo pedir con 15 mil?","mor, qué puedo pedir con 15 mil?",1,[]
caso_316,cliente_08_adolescente,Me regala un combo,por favor me da un combo,2,[]
caso_317,cliente_08_adolescente,"mor, mándeme una hamburguesa","mor, mándeme una hamburguesa",0,[]
caso_318,cliente_08_adolescente,¿Puedo pagar con tarjeta?,¿puedo pagar con tarjeta?,1,[]
caso_319,cliente_08_adolescente,"mor, mándeme una combo","mor, mándeme una combo",0,[]
caso_320,cliente_08_adolescente,"¿tienen daviplata, bro?","¿tienen daviplata, bro?",0,[]
caso_321,cliente_09_restricciones,Opciones sin carne?,opciones sin carne?,1,[]
caso_322,cliente_09_restricciones,Necesito pedir un mojarra frita,necesito pedir un mojarra frita,1,[]
caso_323,cliente_09_restricciones,Pásame el menú,pásame el menú,1,[]
caso_324,cliente_09_restricciones,"Me regala un hamburguesa, hola","por favor me da un hamburguesa, hola",2,[]
caso_325,cliente_09_restricciones,"Necesito pedir un hamburguesa, hola","necesito pedir un hamburguesa, hola",1,[]
caso_326,cliente_09_restricciones,"Necesito pedir un ejecutivo, hola","necesito pedir un almuerzo ejecutivo, hola",2,[]
caso_327,cliente_09_restricciones,"Hola, opciones sin carne?","hola, opciones sin carne?",1,[]
caso_328,cliente_09_restricciones,"Tienen platos keto, hola?","tienen platos keto, hola?",1,[]
caso_329,cliente_09_restricciones,"Tienen el menú del día, hola?","tienen el menú del día, hola?",1,[]
caso_330,cliente_09_restricciones,Me regala un mojarra frita,por favor me da un mojarra frita,2,[]
caso_331,cliente_09_restricciones,Pásame el menú,pásame el menú,1,[]
caso_332,cliente_09_restricciones,Envíame la carta,envíame la menú,2,[]
caso_333,cliente_09_restricciones,Tienen platos keto?,tienen platos keto?,1,[]
caso_334,cliente_09_restricciones,¿Tienen algo vegetariano?,¿tienen algo vegetariano?,1,[]
caso_335,cliente_09_restricciones,Me mandas el menú,me mandas el menú,1,[]
caso_336,cliente_09_restricciones,¿Tienen algo vegetariano?,¿tienen algo vegetariano?,1,[]
caso_337,cliente_09_restricciones,"El menú es sin tacc, hola?","el menú es sin gluten, hola?",2,[]
caso_338,cliente_09_restricciones,Me regala un ejecutivo,por favor me da un almuerzo ejecutivo,3,[]
caso_339,cliente_09_restricciones,"Hola, pásame el menú","hola, pásame el menú",1,[]
caso_340,cliente_09_restricciones,Pásame el menú,pásame el menú,1,[]
caso_341,cliente_09_restricciones,Me mandas el menú,me mandas el menú,1,[]
caso_342,cliente_09_restricciones,Tienen platos keto?,tienen platos keto?,1,[]
caso_343,cliente_09_restricciones,"Hola, me mandas el menú","hola, me mandas el menú",1,[]
caso_344,cliente_09_restricciones,Tienen platos keto?,tienen platos keto?,1,[]
caso_345,cliente_09_restricciones,Envíame la carta,envíame la menú,2,[]
caso_346,cliente_09_restricciones,¿Tienen algo vegetariano?,¿tienen algo vegetariano?,1,[]
caso_347,cliente_09_restricciones,Me regala un cazuela,por favor me da un cazuela,2,[]
caso_348,cliente_09_restricciones,"Quiero una corrientazo, hola","quiero una almuerzo almuerzo ejecutivo, hola",3,[]
caso_349,cliente_09_restricciones,Mándeme una arroz con camarón,mándeme una arroz con camarón,1,[]
caso_350,cliente_09_restricciones,Me mandas el menú,me mandas el menú,1,[]
caso_351,cliente_09_restricciones,"Hola, me regala un combo","hola, por favor me da un combo",2,[]
caso_352,cliente_09_restricciones,"Hola, el menú es sin tacc?","hola, el menú es sin gluten?",2,[]
caso_353,cliente_09_restricciones,Mándeme una combo,mándeme una combo,1,[]
caso_354,cliente_09_restricciones,"Hola, el menú es sin tacc?","hola, el menú es sin gluten?",2,[]
caso_355,cliente_09_restricciones,Opciones sin carne?,opciones sin carne?,1,[]
caso_356,cliente_09_restricciones,"Hola, el menú es sin tacc?","hola, el menú es sin gluten?",2,[]
caso_357,cliente_09_restricciones,Mándeme una corrientazo,mándeme una almuerzo almuerzo ejecutivo,3,[]
caso_358,cliente_09_restricciones,Necesito pedir un ejecutivo,necesito pedir un almuerzo ejecutivo,2,[]
caso_359,cliente_09_restricciones,Quiero una arroz con camarón,quiero una arroz con camarón,1,[]
caso_360,cliente_09_restricciones,"Necesito pedir un combo, hola","necesito pedir un combo, hola",1,[]
caso_361,cliente_10_administrativo,¿Puedo pagar con tarjeta?,¿puedo pagar con tarjeta?,1,[]
caso_362,cliente_10_administrativo,Me manda la cotiza?,me manda la cotización?,2,[]
caso_363,cliente_10_administrativo,"Mándeme una ejecutivo, estimada","mándeme una almuerzo ejecutivo, estimada",2,[]
caso_364,cliente_10_administrativo,Quiero una ejecutivo,quiero una almuerzo ejecutivo,2,[]
caso_365,cliente_10_administrativo,Me manda la cotiza?,me manda la cotización?,2,[]
caso_366,cliente_10_administrativo,"Doc, me manda la cotiza?","doc, me manda la cotización?",2,[]
caso_367,cliente_10_administrativo,Me manda la cotiza?,me manda la cotización?,2,[]
caso_368,cliente_10_administrativo,Mándeme una combo,mándeme una combo,1,[]
caso_369,cliente_10_administrativo,¿Reciben Nequi?,¿reciben nequi?,1,[]
caso_370,cliente_10_administrativo,"Estimada, ¿Me envían factura?","estimada, ¿me envían factura?",1,[]
caso_371,cliente_10_administrativo,"Necesito factura a nombre de la empresa, estimada","necesito factura necesito factura electrónica, estimada",2,[]
caso_372,cliente_10_administrativo,"Estimada, ¿Puedo pagar con tarjeta?","estimada, ¿puedo pagar con tarjeta?",1,[]
caso_373,cliente_10_administrativo,"¿Me envían factura, estimada?","¿me envían factura, estimada?",1,[]
caso_374,cliente_10_administrativo,"Se puede pagar con transferencia, señorita?","puedo pagar con transferencia, señorita?",2,[]
caso_375,cliente_10_administrativo,"Quiero una corrientazo, doc","quiero una almuerzo almuerzo ejecutivo, doc",3,[]
caso_376,cliente_10_administrativo,"Doc, ¿Reciben Nequi?","doc, ¿reciben nequi?",1,[]
caso_377,cliente_10_administrativo,Se puede pagar con transferencia?,puedo pagar con transferencia?,2,[]
caso_378,cliente_10_administrativo,Me manda la cotiza?,me manda la cotización?,2,[]
caso_379,cliente_10_administrativo,Me manda la cotiza?,me manda la cotización?,2,[]
caso_380,cliente_10_administrativo,"Doc, me regala la cuenta","doc, por favor me da la cuenta",2,[]
caso_381,cliente_10_administrativo,Quiero una corrientazo,quiero una almuerzo almuerzo ejecutivo,3,[]
caso_382,cliente_10_administrativo,"Estimada, mándeme una combo","estimada, mándeme una combo",1,[]
caso_383,cliente_10_administrativo,"Estimada, me regala la cuenta","estimada, por favor me da la cuenta",2,[]
caso_384,cliente_10_administrativo,"Me regala la cuenta, estimada","por favor me da la cuenta, estimada",2,[]
caso_385,cliente_10_administrativo,"Doc, me regala un pescado","doc, por favor me da un pescado",2,[]
caso_386,cliente_10_administrativo,Me regala la cuenta,por favor me da la cuenta,2,[]
caso_387,cliente_10_administrativo,"Doc, me regala un ejecutivo","doc, por favor me da un almuerzo ejecutivo",3,[]
caso_388,cliente_10_administrativo,"Se puede pagar con transferencia, estimada?","puedo pagar con transferencia, estimada?",2,[]
caso_389,cliente_10_administrativo,"Señorita, me regala la cuenta","señorita, por favor me da la cuenta",2,[]
caso_390,cliente_10_administrativo,Mándeme una cazuela,mándeme una cazuela,1,[]
caso_391,cliente_10_administrativo,"Quiero una pescado, estimada","quiero una pescado, estimada",1,[]
caso_392,cliente_10_administrativo,"Me regala la cuenta, estimada","por favor me da la cuenta, estimada",2,[]
caso_393,cliente_10_administrativo,"Doc, quiero una ejecutivo","doc, quiero una almuerzo ejecutivo",2,[]
caso_394,cliente_10_administrativo,Se puede pagar con transferencia?,puedo pagar con transferencia?,2,[]
caso_395,cliente_10_administrativo,Me regala la cuenta,por favor me da la cuenta,2,[]
caso_396,cliente_10_administrativo,Necesito pedir un corrientazo,necesito pedir un almuerzo almuerzo ejecutivo,3,[]
caso_397,cliente_10_administrativo,Quiero una corrientazo,quiero una almuerzo almuerzo ejecutivo,3,[]
caso_398,cliente_10_administrativo,"Doc, necesito factura a nombre de la empresa","doc, necesito factura necesito factura electrónica",2,[]
caso_399,cliente_10_administrativo,"¿Tienen Daviplata, estimada?","¿tienen daviplata, estimada?",1,[]
caso_400,cliente_10_administrativo,Me manda la cotiza?,me manda la cotización?,2,[]
