caso_id,perfil,original,normalizado,transformaciones,valores_monetarios
caso_104,perfil_04_cortes_explicativo,"Muy buenos días. Para bocachico, que es el pescado que estamos revisando, prefiero la preparación al vapor. Muchas gracias por la orientación.","muy buenos días. para bocachico, que es el pescado que estamos revisando, prefiero la preparación al vapor. muchas gracias por la orientación.","[""lowercase""]",[]
caso_105,perfil_04_cortes_explicativo,"Muy buenos días. Quiero pedirlo sin ensalada, pero todavía no he indicado a cuál plato debe aplicarse el cambio. Muchas gracias por la orientación.","muy buenos días. quiero pedirlo sin ensalada, pero todavía no he indicado a cuál plato debe aplicarse el cambio. muchas gracias por la orientación.","[""lowercase""]",[]
caso_106,perfil_04_cortes_explicativo,"Muy buenos días. Antes de decidir, quisiera saber cuál es el precio actual de langostinos al ajillo. Muchas gracias por la orientación.","muy buenos días. antes de decidir, quisiera saber cuál es el precio actual de langostinos al ajillo. muchas gracias por la orientación.","[""lowercase""]",[]
caso_107,perfil_04_cortes_explicativo,"Muy buenos días. Necesito consultar precios, pero aún no he decidido qué plato quiero revisar. Muchas gracias por la orientación.","muy buenos días. necesito consultar precios, pero aún no he decidido qué plato quiero revisar. muchas gracias por la orientación.","[""lowercase""]",[]
caso_108,perfil_04_cortes_explicativo,Muy buenos días. Tengo un presupuesto máximo de cincuenta mil pesos y quisiera saber qué plato de mar me alcanza. Muchas gracias por la orientación.,muy buenos días. tengo un presupuesto máximo de cincuenta mil pesos y quisiera saber qué plato de mar me alcanza. muchas gracias por la orientación.,"[""lowercase""]",[]
caso_109,perfil_04_cortes_explicativo,Muy buenos días. No sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave? Muchas gracias por la orientación.,muy buenos días. no sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave? muchas gracias por la orientación.,"[""lowercase""]",[]
caso_110,perfil_04_cortes_explicativo,Muy buenos días. Tengo alergia a soya; ¿qué opción podrían recomendarme después de validar ingredientes y preparación? Muchas gracias por la orientación.,muy buenos días. tengo alergia a soya; ¿qué opción podrían recomendarme después de validar ingredientes y preparación? muchas gracias por la orientación.,"[""lowercase""]",[]
caso_111,perfil_04_cortes_explicativo,Muy buenos días. Estoy evitando gluten y quisiera una recomendación compatible con esa restricción. Muchas gracias por la orientación.,muy buenos días. estoy evitando gluten y quisiera una recomendación compatible con esa restricción. muchas gracias por la orientación.,"[""lowercase""]",[]
caso_112,perfil_04_cortes_explicativo,Muy buenos días. ¿Qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 25 personas? Muchas gracias por la orientación.,muy buenos días. ¿qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 25 personas? muchas gracias por la orientación.,"[""lowercase""]",[]
caso_113,perfil_04_cortes_explicativo,"Muy buenos días. Necesito una propuesta para un evento de 12 personas, pero todavía no tengo definida la fecha. Muchas gracias por la orientación.","muy buenos días. necesito una propuesta para un evento de 12 personas, pero todavía no tengo definida la fecha. muchas gracias por la orientación.","[""lowercase""]",[]
caso_114,perfil_04_cortes_explicativo,"Muy buenos días. Quiero reservar una mesa para 6 personas, pero todavía no he indicado la fecha ni la hora. Muchas gracias por la orientación.","muy buenos días. quiero reservar una mesa para 6 personas, pero todavía no he indicado la fecha ni la hora. muchas gracias por la orientación.","[""lowercase""]",[]
caso_115,perfil_04_cortes_explicativo,"Muy buenos días. Necesito confirmar si bagre a la marinera contiene pescado, porque se trata de una alergia alimentaria. Muchas gracias por la orientación.","muy buenos días. necesito confirmar si bagre a la marinera contiene pescado, porque se trata de una alergia alimentaria. muchas gracias por la orientación.","[""lowercase""]",[]
caso_116,perfil_04_cortes_explicativo,"Muy buenos días. ¿Usan aceite, utensilios o superficies compartidas con productos que contienen soya? Muchas gracias por la orientación.","muy buenos días. ¿usan aceite, utensilios o superficies compartidas con productos que contienen soya? muchas gracias por la orientación.","[""lowercase""]",[]
caso_117,perfil_04_cortes_explicativo,Muy buenos días. Estoy entre bagre y róbalo; ¿cuál es más suave y fácil de comer? Muchas gracias por la orientación.,muy buenos días. estoy entre bagre y róbalo; ¿cuál es más suave y fácil de comer? muchas gracias por la orientación.,"[""lowercase""]",[]
caso_118,perfil_04_cortes_explicativo,Muy buenos días. Quisiera saber cuáles almuerzos ejecutivos tienen disponibles dentro de la carta regular. Muchas gracias por la orientación.,muy buenos días. quisiera saber cuáles almuerzos ejecutivos tienen disponibles dentro de la menú regular. muchas gracias por la orientación.,"[""lowercase"", ""alias:carta""]",[]
caso_119,perfil_04_cortes_explicativo,"Muy buenos días. ¿Qué opciones de la carta pueden ofrecer sin huevo, teniendo en cuenta esa restricción? Muchas gracias por la orientación.","muy buenos días. ¿qué opciones de la menú pueden ofrecer sin huevo, teniendo en cuenta esa restricción? muchas gracias por la orientación.","[""lowercase"", ""alias:carta""]",[]
caso_120,perfil_04_cortes_explicativo,Muy buenos días. ¿Hoy tienen disponible sancocho de bagre o ya se terminó para el servicio de almuerzo? Muchas gracias por la orientación.,muy buenos días. ¿hoy tienen disponible sancocho de bagre o ya se terminó para el servicio de almuerzo? muchas gracias por la orientación.,"[""lowercase""]",[]
caso_121,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. El menú que me enviaron antes ya no me aparece; ¿pueden mandármelo nuevamente?","buenas, tengo una consulta sobre lo que estamos revisando. el menú que me enviaron antes ya no me aparece; ¿pueden mandármelo nuevamente?","[""lowercase""]",[]
caso_122,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Quiero que envíen el pedido a la misma dirección que usé anteriormente, pero no la veo en esta conversación.","buenas, tengo una consulta sobre lo que estamos revisando. quiero que envíen el pedido a la misma dirección que usé anteriormente, pero no la veo en esta conversación.","[""lowercase""]",[]
caso_123,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Quisiera repetir exactamente el pedido de la vez pasada, aunque aquí no aparece el historial.","buenas, tengo una consulta sobre lo que estamos revisando. quisiera repetir exactamente el pedido de la vez pasada, aunque aquí no aparece el historial.","[""lowercase""]",[]
caso_124,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Del plato que acabamos de revisar necesito exactamente 4 unidades.","buenas, tengo una consulta sobre lo que estamos revisando. del plato que acabamos de revisar necesito exactamente 4 unidades.","[""lowercase""]",[]
caso_125,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Para bocachico, que es el pescado que estamos revisando, prefiero la preparación al ajillo.","buenas, tengo una consulta sobre lo que estamos revisando. para bocachico, que es el pescado que estamos revisando, prefiero la preparación al ajillo.","[""lowercase""]",[]
caso_126,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Al pedido que estamos armando agréguele también una porción de filete a la marinera, por favor.","buenas, tengo una consulta sobre lo que estamos revisando. al pedido que estamos armando agréguele también una porción de filete a la marinera, por favor.","[""lowercase""]",[]
caso_127,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Quiero pedirlo sin ensalada, pero todavía no he indicado a cuál plato debe aplicarse el cambio.","buenas, tengo una consulta sobre lo que estamos revisando. quiero pedirlo sin ensalada, pero todavía no he indicado a cuál plato debe aplicarse el cambio.","[""lowercase""]",[]
caso_128,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Antes de decidir, quisiera saber cuál es el precio actual de bagre a la marinera.","buenas, tengo una consulta sobre lo que estamos revisando. antes de decidir, quisiera saber cuál es el precio actual de bagre a la marinera.","[""lowercase""]",[]
caso_129,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. ¿Hoy tienen disponible trucha al ajillo o ya se terminó para el servicio de almuerzo?","buenas, tengo una consulta sobre lo que estamos revisando. ¿hoy tienen disponible trucha al ajillo o ya se terminó para el servicio de almuerzo?","[""lowercase""]",[]
caso_130,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Muchas gracias por la información y por ayudarme a revisar las opciones de la carta.","buenas, tengo una consulta sobre lo que estamos revisando. muchas gracias por la información y por ayudarme a revisar las opciones de la menú.","[""lowercase"", ""alias:carta""]",[]
caso_131,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. No sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave?","buenas, tengo una consulta sobre lo que estamos revisando. no sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave?","[""lowercase""]",[]
caso_132,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Tengo alergia a pescado; ¿qué opción podrían recomendarme después de validar ingredientes y preparación?","buenas, tengo una consulta sobre lo que estamos revisando. tengo alergia a pescado; ¿qué opción podrían recomendarme después de validar ingredientes y preparación?","[""lowercase""]",[]
caso_133,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Estoy evitando soya y quisiera una recomendación compatible con esa restricción.","buenas, tengo una consulta sobre lo que estamos revisando. estoy evitando soya y quisiera una recomendación compatible con esa restricción.","[""lowercase""]",[]
caso_134,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. ¿Qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 8 personas?","buenas, tengo una consulta sobre lo que estamos revisando. ¿qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 8 personas?","[""lowercase""]",[]
caso_135,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa.","buenas, tengo una consulta sobre lo que estamos revisando. antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa.","[""lowercase""]",[]
caso_136,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Necesito una propuesta para un evento de 20 personas, pero todavía no tengo definida la fecha.","buenas, tengo una consulta sobre lo que estamos revisando. necesito una propuesta para un evento de 20 personas, pero todavía no tengo definida la fecha.","[""lowercase""]",[]
caso_137,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Quiero reservar una mesa para 10 personas, pero todavía no he indicado la fecha ni la hora.","buenas, tengo una consulta sobre lo que estamos revisando. quiero reservar una mesa para 10 personas, pero todavía no he indicado la fecha ni la hora.","[""lowercase""]",[]
caso_138,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Necesito confirmar si cazuela de mariscos contiene pescado, porque se trata de una alergia alimentaria.","buenas, tengo una consulta sobre lo que estamos revisando. necesito confirmar si cazuela de mariscos contiene pescado, porque se trata de una alergia alimentaria.","[""lowercase""]",[]
caso_139,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. ¿Usan aceite, utensilios o superficies compartidas con productos que contienen soya?","buenas, tengo una consulta sobre lo que estamos revisando. ¿usan aceite, utensilios o superficies compartidas con productos que contienen soya?","[""lowercase""]",[]
caso_140,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Estoy entre mojarra y salmón; ¿cuál es más suave y fácil de comer?","buenas, tengo una consulta sobre lo que estamos revisando. estoy entre mojarra y salmón; ¿cuál es más suave y fácil de comer?","[""lowercase""]",[]
caso_141,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Quisiera saber cuáles cazuelas tienen disponibles dentro de la carta regular.","buenas, tengo una consulta sobre lo que estamos revisando. quisiera saber cuáles cazuelas tienen disponibles dentro de la menú regular.","[""lowercase"", ""alias:carta""]",[]
caso_142,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. ¿Qué opciones de la carta pueden ofrecer sin huevo, teniendo en cuenta esa restricción?","buenas, tengo una consulta sobre lo que estamos revisando. ¿qué opciones de la menú pueden ofrecer sin huevo, teniendo en cuenta esa restricción?","[""lowercase"", ""alias:carta""]",[]
caso_143,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. No conozco esa preparación; ¿me explican qué significa pedir un pescado al ajillo?","buenas, tengo una consulta sobre lo que estamos revisando. no conozco esa preparación; ¿me explican qué significa pedir un pescado al ajillo?","[""lowercase""]",[]
caso_144,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye bagre a la marinera.","buenas, tengo una consulta sobre lo que estamos revisando. antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye bagre a la marinera.","[""lowercase""]",[]
caso_145,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Quisiera revisar cuáles pescados de la carta preparan al vapor.","buenas, tengo una consulta sobre lo que estamos revisando. quisiera revisar cuáles pescados de la menú preparan al vapor.","[""lowercase"", ""alias:carta""]",[]
caso_146,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. ¿Se puede pedir bagre frito, o esa preparación no está disponible para ese pescado?","buenas, tengo una consulta sobre lo que estamos revisando. ¿se puede pedir bagre frito, o esa preparación no está disponible para ese pescado?","[""lowercase""]",[]
caso_147,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Quisiera confirmar si en este momento ofrecen arroz con camarón dentro de la carta.","buenas, tengo una consulta sobre lo que estamos revisando. quisiera confirmar si en este momento ofrecen arroz con camarón dentro de la menú.","[""lowercase"", ""alias:carta""]",[]
caso_148,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. ¿Cómo funciona el domicilio, cuánto suele tardar y qué condiciones manejan para la entrega?","buenas, tengo una consulta sobre lo que estamos revisando. ¿cómo funciona el domicilio, cuánto suele tardar y qué condiciones manejan para la entrega?","[""lowercase""]",[]
caso_149,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. Necesito coordinar la entrega de 25 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan?","buenas, tengo una consulta sobre lo que estamos revisando. necesito coordinar la entrega de 25 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan?","[""lowercase""]",[]
caso_150,perfil_05_habitual_contextual,"Buenas, tengo una consulta sobre lo que estamos revisando. ¿Cuál es el horario de atención del restaurante para el sábado, tanto al mediodía como en la noche?","buenas, tengo una consulta sobre lo que estamos revisando. ¿cuál es el horario de atención del restaurante para el sábado, tanto al mediodía como en la noche?","[""lowercase""]",[]
caso_151,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: estoy entre bagre y róbalo; ¿cuál es más suave y fácil de comer?,agradezco que me indiquen lo siguiente: estoy entre bagre y róbalo; ¿cuál es más suave y fácil de comer?,"[""lowercase""]",[]
caso_152,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye arroz con camarón.","agradezco que me indiquen lo siguiente: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye arroz con camarón.","[""lowercase""]",[]
caso_153,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la marinera?,agradezco que me indiquen lo siguiente: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la marinera?,"[""lowercase""]",[]
caso_154,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: ¿se puede pedir bocachico al ajillo, o esa preparación no está disponible para ese pescado?","agradezco que me indiquen lo siguiente: ¿se puede pedir bocachico al ajillo, o esa preparación no está disponible para ese pescado?","[""lowercase""]",[]
caso_155,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: no sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave?,agradezco que me indiquen lo siguiente: no sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave?,"[""lowercase""]",[]
caso_156,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: antes de decidir, quisiera saber cuál es el precio actual de langostinos al ajillo.","agradezco que me indiquen lo siguiente: antes de decidir, quisiera saber cuál es el precio actual de langostinos al ajillo.","[""lowercase""]",[]
caso_157,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa.","agradezco que me indiquen lo siguiente: antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa.","[""lowercase""]",[]
caso_158,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: ¿qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 6 personas?,agradezco que me indiquen lo siguiente: ¿qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 6 personas?,"[""lowercase""]",[]
caso_159,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: necesito confirmar si cazuela de mariscos contiene huevo, porque se trata de una alergia alimentaria.","agradezco que me indiquen lo siguiente: necesito confirmar si cazuela de mariscos contiene huevo, porque se trata de una alergia alimentaria.","[""lowercase""]",[]
caso_160,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: muchas gracias por la información y por ayudarme a revisar las opciones de la carta.,agradezco que me indiquen lo siguiente: muchas gracias por la información y por ayudarme a revisar las opciones de la menú.,"[""lowercase"", ""alias:carta""]",[]
caso_161,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: quiero reservar una mesa para 8 personas, pero todavía no he indicado la fecha ni la hora.","agradezco que me indiquen lo siguiente: quiero reservar una mesa para 8 personas, pero todavía no he indicado la fecha ni la hora.","[""lowercase""]",[]
caso_162,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: ¿usan aceite, utensilios o superficies compartidas con productos que contienen soya?","agradezco que me indiquen lo siguiente: ¿usan aceite, utensilios o superficies compartidas con productos que contienen soya?","[""lowercase""]",[]
caso_163,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: quisiera saber cuáles cazuelas tienen disponibles dentro de la carta regular.,agradezco que me indiquen lo siguiente: quisiera saber cuáles cazuelas tienen disponibles dentro de la menú regular.,"[""lowercase"", ""alias:carta""]",[]
caso_164,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: ¿qué opciones de la carta pueden ofrecer sin lácteos, teniendo en cuenta esa restricción?","agradezco que me indiquen lo siguiente: ¿qué opciones de la menú pueden ofrecer sin lácteos, teniendo en cuenta esa restricción?","[""lowercase"", ""alias:carta""]",[]
caso_165,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: ¿hoy tienen disponible bagre a la marinera o ya se terminó para el servicio de almuerzo?,agradezco que me indiquen lo siguiente: ¿hoy tienen disponible bagre a la marinera o ya se terminó para el servicio de almuerzo?,"[""lowercase""]",[]
caso_166,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: quisiera revisar cuáles pescados de la carta preparan al ajillo.,agradezco que me indiquen lo siguiente: quisiera revisar cuáles pescados de la menú preparan al ajillo.,"[""lowercase"", ""alias:carta""]",[]
caso_167,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: quisiera confirmar si en este momento ofrecen cazuela de mariscos dentro de la carta.,agradezco que me indiquen lo siguiente: quisiera confirmar si en este momento ofrecen cazuela de mariscos dentro de la menú.,"[""lowercase"", ""alias:carta""]",[]
caso_168,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: ¿cómo funciona el domicilio, cuánto suele tardar y qué condiciones manejan para la entrega?","agradezco que me indiquen lo siguiente: ¿cómo funciona el domicilio, cuánto suele tardar y qué condiciones manejan para la entrega?","[""lowercase""]",[]
caso_169,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: necesito coordinar la entrega de 30 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan?,agradezco que me indiquen lo siguiente: necesito coordinar la entrega de 30 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan?,"[""lowercase""]",[]
caso_170,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: quiero que envíen el pedido a la misma dirección que usé anteriormente, pero no la veo en esta conversación.","agradezco que me indiquen lo siguiente: quiero que envíen el pedido a la misma dirección que usé anteriormente, pero no la veo en esta conversación.","[""lowercase""]",[]
caso_171,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: ¿cuál es el horario de atención del restaurante para el martes, tanto al mediodía como en la noche?","agradezco que me indiquen lo siguiente: ¿cuál es el horario de atención del restaurante para el martes, tanto al mediodía como en la noche?","[""lowercase""]",[]
caso_172,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: quisiera confirmar si el restaurante dispone de baño para clientes y acceso cómodo al salón.,agradezco que me indiquen lo siguiente: quisiera confirmar si el restaurante dispone de baño para clientes y acceso cómodo al salón.,"[""lowercase""]",[]
caso_173,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: ¿el restaurante cuenta con parqueadero para clientes y tiene algún costo adicional?,agradezco que me indiquen lo siguiente: ¿el restaurante cuenta con parqueadero para clientes y tiene algún costo adicional?,"[""lowercase""]",[]
caso_174,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: ¿me pueden indicar la dirección exacta del restaurante y una referencia para llegar con facilidad?,agradezco que me indiquen lo siguiente: ¿me pueden indicar la dirección exacta del restaurante y una referencia para llegar con facilidad?,"[""lowercase""]",[]
caso_175,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: vi una versión anterior de la carta y quisiera saber qué platos o precios cambiaron recientemente.,agradezco que me indiquen lo siguiente: vi una versión anterior de la menú y quisiera saber qué platos o precios cambiaron recientemente.,"[""lowercase"", ""alias:carta""]",[]
caso_176,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: es mi primera consulta y quisiera conocer, en términos generales, qué ofrece el restaurante.","agradezco que me indiquen lo siguiente: es mi primera consulta y quisiera conocer, en términos generales, qué ofrece el restaurante.","[""lowercase""]",[]
caso_177,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: el menú que me enviaron antes ya no me aparece; ¿pueden mandármelo nuevamente?,agradezco que me indiquen lo siguiente: el menú que me enviaron antes ya no me aparece; ¿pueden mandármelo nuevamente?,"[""lowercase""]",[]
caso_178,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: ¿me pueden compartir el menú completo para revisar platos, presentaciones y precios?","agradezco que me indiquen lo siguiente: ¿me pueden compartir el menú completo para revisar platos, presentaciones y precios?","[""lowercase""]",[]
caso_179,perfil_06_formal_orientado_calidad,Agradezco que me indiquen lo siguiente: necesito que cada almuerzo vaya separado y marcado; ¿pueden preparar el empaque de esa manera?,agradezco que me indiquen lo siguiente: necesito que cada almuerzo vaya separado y marcado; ¿pueden preparar el empaque de esa manera?,"[""lowercase""]",[]
caso_180,perfil_06_formal_orientado_calidad,"Agradezco que me indiquen lo siguiente: al pedido que estamos armando agréguele también una porción de langostinos al ajillo, por favor.","agradezco que me indiquen lo siguiente: al pedido que estamos armando agréguele también una porción de langostinos al ajillo, por favor.","[""lowercase""]",[]
caso_181,perfil_07_escritura_no_estandar,"Antes de hacer el pedido, quisiera confirmar si reciben pagos por tarjeta.","antes de hacer el pedido, quisiera confirmar si reciben pagos por tarjeta.","[""lowercase""]",[]
caso_182,perfil_07_escritura_no_estandar,"Me pueden compartir el menu completo para revisar platos, presentaciones y precios?","me pueden compartir el menu completo para revisar platos, presentaciones y precios?","[""lowercase""]",[]
caso_183,perfil_07_escritura_no_estandar,"Antes de decidir, quisiera saber cual es el precio actual de sancocho de bagre","antes de decidir, quisiera saber cual es el precio actual de sancocho de bagre","[""lowercase""]",[]
caso_184,perfil_07_escritura_no_estandar,Quiero pedir una porcion de filete a la marinera pa el almuerzo de hoy.,quiero pedir una porcion de filete a la marinera pa el almuerzo de hoy.,"[""lowercase""]",[]
caso_185,perfil_07_escritura_no_estandar,Quisiera confirmar si en este momento ofrecen langostinos al ajillo dentro de la carta.,quisiera confirmar si en este momento ofrecen langostinos al ajillo dentro de la menú.,"[""lowercase"", ""alias:carta""]",[]
caso_186,perfil_07_escritura_no_estandar,"Como funciona el domicilio, cuanto suele tardar y que condiciones manejan para la entrega","como funciona el domicilio, cuanto suele tardar y que condiciones manejan para la entrega","[""lowercase""]",[]
caso_187,perfil_07_escritura_no_estandar,"Quiero pedirlo sin ajo, pero todavia no he indicado a cual plato debe aplicarse el cambio.","quiero pedirlo sin ajo, pero todavia no he indicado a cual plato debe aplicarse el cambio.","[""lowercase""]",[]
caso_188,perfil_07_escritura_no_estandar,"Quiero reservar una mesa para 8 personas, pero todavia no he indicado la fecha ni la hora.","quiero reservar una mesa para 8 personas, pero todavia no he indicado la fecha ni la hora.","[""lowercase""]",[]
caso_189,perfil_07_escritura_no_estandar,"Cual es el horario de atencion del restaurante para el viernes, tanto al mediodia como en la noche","cual es el horario de atencion del restaurante para el viernes, tanto al mediodia como en la noche","[""lowercase""]",[]
caso_190,perfil_07_escritura_no_estandar,Muchas gracias por la informacion y por ayudarme a revisar las opciones de la carta.,muchas gracias por la informacion y por ayudarme a revisar las opciones de la menú.,"[""lowercase"", ""alias:carta""]",[]
caso_191,perfil_07_escritura_no_estandar,Hoy tienen disponible sancocho de bagre o ya se termino para el servicio de almuerzo?,hoy tienen disponible sancocho de bagre o ya se termino para el servicio de almuerzo?,"[""lowercase""]",[]
caso_192,perfil_07_escritura_no_estandar,Quisiera revisar cuales pescados de la carta preparan frito,quisiera revisar cuales pescados de la menú preparan frito,"[""lowercase"", ""alias:carta""]",[]
caso_193,perfil_07_escritura_no_estandar,"Se puede pedir robalo en salsa, o esa preparacion no esta disponible para ese pescado?","se puede pedir robalo en salsa, o esa preparacion no esta disponible para ese pescado?","[""lowercase""]",[]
caso_194,perfil_07_escritura_no_estandar,Necesito coordinar la entrega de 12 almuerzos en un solo punto; que tiempo y condiciones manejan?,necesito coordinar la entrega de 12 almuerzos en un solo punto; que tiempo y condiciones manejan?,"[""lowercase""]",[]
caso_195,perfil_07_escritura_no_estandar,"Quiero que envien el pedido a la misma direccion que use anteriormente, pero no la veo en esta conversacion","quiero que envien el pedido a la misma direccion que use anteriormente, pero no la veo en esta conversacion","[""lowercase""]",[]
caso_196,perfil_07_escritura_no_estandar,Quisiera confirmar si el restaurante dispone de bano pa clientes y acceso comodo al salon.,quisiera confirmar si el restaurante dispone de bano pa clientes y acceso comodo al salon.,"[""lowercase""]",[]
caso_197,perfil_07_escritura_no_estandar,El restaurante cuenta con parqueadero para clientes y tiene algun costo adicional?,el restaurante cuenta con parqueadero para clientes y tiene algun costo adicional?,"[""lowercase""]",[]
caso_198,perfil_07_escritura_no_estandar,Me pueden indicar la direccion exacta del restaurante y una referencia para llegar con facilidad,me pueden indicar la direccion exacta del restaurante y una referencia para llegar con facilidad,"[""lowercase""]",[]
caso_199,perfil_07_escritura_no_estandar,Vi una version anterior de la carta y quisiera saber que platos o precios cambiaron recientemente.,vi una version anterior de la menú y quisiera saber que platos o precios cambiaron recientemente.,"[""lowercase"", ""alias:carta""]",[]
caso_200,perfil_07_escritura_no_estandar,"Es mi primera consulta y quisiera conocer, en terminos generales, que ofrece el restaurante.","es mi primera consulta y quisiera conocer, en terminos generales, que ofrece el restaurante.","[""lowercase""]",[]
caso_201,perfil_07_escritura_no_estandar,El menu que me enviaron antes ya no me aparece; pueden mandarmelo nuevamente,el menu que me enviaron antes ya no me aparece; pueden mandarmelo nuevamente,"[""lowercase""]",[]
caso_202,perfil_07_escritura_no_estandar,Necesito que cada almuerzo vaya separado y marcado; pueden preparar el empaque de esa manera?,necesito que cada almuerzo vaya separado y marcado; pueden preparar el empaque de esa manera?,"[""lowercase""]",[]
