id,perfil_cliente_id,mensaje,intencion_esperada,entidades_esperadas,accion_esperada,enviar_pdf,ofrecer_pdf,mencionar_envio_previo,requiere_aclaracion,respuesta_esperada_resumen
caso_229,cliente_06_profesional,"Caballero, tienen el menú del día?",consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_230,cliente_06_profesional,"Caballero, me regala un arroz con camarón",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_231,cliente_06_profesional,Mándeme una arroz con camarón,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_232,cliente_06_profesional,"Caballero, pásame el menú",consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_233,cliente_06_profesional,"Me mandas el menú, estimado",consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_234,cliente_06_profesional,"Estimado, quiero una hamburguesa",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_235,cliente_06_profesional,Me regala un pescado,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_236,cliente_06_profesional,"Estimado, necesito factura a nombre de la empresa",solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_237,cliente_06_profesional,¿Me envían factura?,solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_238,cliente_06_profesional,Tienen el menú del día?,consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_239,cliente_06_profesional,Me regala la cuenta,solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_240,cliente_06_profesional,Me mandas el menú,consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_241,cliente_07_baja_alfabetizacion_digital,mándeme una hamburguesa,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_242,cliente_07_baja_alfabetizacion_digital,Quiero una combo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_243,cliente_07_baja_alfabetizacion_digital,necesito pedir un cazuela,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_244,cliente_07_baja_alfabetizacion_digital,"me regala un pescado, doña",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_245,cliente_07_baja_alfabetizacion_digital,necesito pedir un mojarra frita,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_246,cliente_07_baja_alfabetizacion_digital,"don, ¿cuánto vale la arroz con camarón?",consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_247,cliente_07_baja_alfabetizacion_digital,"mano, mándeme una mojarra frita",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_248,cliente_07_baja_alfabetizacion_digital,¿a cómo tienen el hamburguesa?,consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_249,cliente_07_baja_alfabetizacion_digital,"¿cuánto vale la arroz con camarón, mano?",consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_250,cliente_07_baja_alfabetizacion_digital,mándeme una ejecutivo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_251,cliente_07_baja_alfabetizacion_digital,¿a cómo tienen el cazuela?,consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_252,cliente_07_baja_alfabetizacion_digital,"¿Qué precio tiene la hamburguesa, mano?",consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_253,cliente_07_baja_alfabetizacion_digital,¿qué precio tiene la ejecutivo?,consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_254,cliente_07_baja_alfabetizacion_digital,quiero una hamburguesa,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_255,cliente_07_baja_alfabetizacion_digital,¿cuánto vale la corrientazo?,consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_256,cliente_07_baja_alfabetizacion_digital,"mano, quiero una arroz con camarón",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_257,cliente_07_baja_alfabetizacion_digital,¿a cómo tienen el arroz con camarón?,consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_258,cliente_07_baja_alfabetizacion_digital,"¿a cómo tienen el corrientazo, don?",consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_259,cliente_07_baja_alfabetizacion_digital,quiero una corrientazo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_260,cliente_07_baja_alfabetizacion_digital,quiero una arroz con camarón,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_261,cliente_07_baja_alfabetizacion_digital,quiero una mojarra frita,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_262,cliente_07_baja_alfabetizacion_digital,me regala un combo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_263,cliente_07_baja_alfabetizacion_digital,"mándeme una ejecutivo, doña",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_264,cliente_07_baja_alfabetizacion_digital,mándeme una pescado,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_265,cliente_07_baja_alfabetizacion_digital,"doña, necesito pedir un combo",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_266,cliente_07_baja_alfabetizacion_digital,"don, ¿qué precio tiene la pescado?",consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_267,cliente_07_baja_alfabetizacion_digital,me regala un arroz con camarón,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_268,cliente_07_baja_alfabetizacion_digital,"doña, en cuanto sale el pescado?",consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_269,cliente_07_baja_alfabetizacion_digital,"Don, me regala un ejecutivo",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_270,cliente_07_baja_alfabetizacion_digital,"doña, necesito pedir un mojarra frita",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_271,cliente_07_baja_alfabetizacion_digital,"don, necesito pedir un mojarra frita",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_272,cliente_07_baja_alfabetizacion_digital,en cuanto sale el pescado?,consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_273,cliente_07_baja_alfabetizacion_digital,en cuanto sale el hamburguesa?,consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_274,cliente_07_baja_alfabetizacion_digital,"don, en cuanto sale el mojarra frita?",consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_275,cliente_07_baja_alfabetizacion_digital,"mano, me regala un arroz con camarón",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_276,cliente_07_baja_alfabetizacion_digital,necesito pedir un pescado,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_277,cliente_07_baja_alfabetizacion_digital,"en cuanto sale el corrientazo, mano?",consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_278,cliente_07_baja_alfabetizacion_digital,¿cuánto vale la pescado?,consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_279,cliente_07_baja_alfabetizacion_digital,me regala un ejecutivo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_280,cliente_07_baja_alfabetizacion_digital,"don, en cuanto sale el hamburguesa?",consultar_precio,{},,False,True,False,False,Genérica generada por script
caso_281,cliente_08_adolescente,"mándeme una mojarra frita, papi",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_282,cliente_08_adolescente,"¿Tienen Daviplata, perro?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_283,cliente_08_adolescente,"Papi, necesito pedir un pescado",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_284,cliente_08_adolescente,"¿Tienen Daviplata, perro?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_285,cliente_08_adolescente,necesito pedir un corrientazo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_286,cliente_08_adolescente,¿puedo pagar con tarjeta?,consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_287,cliente_08_adolescente,¿tienen daviplata?,consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_288,cliente_08_adolescente,"necesito pedir un arroz con camarón, papi",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_289,cliente_08_adolescente,"mor, me regala un mojarra frita",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_290,cliente_08_adolescente,"Mor, ¿qué almuerzo tienen barato?",solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_291,cliente_08_adolescente,"¿Tienen Daviplata, papi?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_292,cliente_08_adolescente,tienen corrientazo?,solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_293,cliente_08_adolescente,"Perro, necesito pedir un mojarra frita",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_294,cliente_08_adolescente,"se puede pagar con transferencia, mor?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_295,cliente_08_adolescente,mándeme una corrientazo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_296,cliente_08_adolescente,"mor, me regala un arroz con camarón",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_297,cliente_08_adolescente,"papi, algo por menos de 10 mil pesos?",solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_298,cliente_08_adolescente,¿tienen daviplata?,consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_299,cliente_08_adolescente,"¿qué almuerzo tienen barato, papi?",solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_300,cliente_08_adolescente,necesito pedir un cazuela,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_301,cliente_08_adolescente,"tienen corrientazo, perro?",solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_302,cliente_08_adolescente,"Mor, me regala un ejecutivo",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_303,cliente_08_adolescente,"¿qué almuerzo tienen barato, papi?",solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_304,cliente_08_adolescente,"tienen corrientazo, bro?",solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_305,cliente_08_adolescente,"mor, tienen corrientazo?",solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_306,cliente_08_adolescente,"Bro, ¿qué almuerzo tienen barato?",solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_307,cliente_08_adolescente,¿reciben nequi?,consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_308,cliente_08_adolescente,Mándeme una hamburguesa,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_309,cliente_08_adolescente,"¿reciben nequi, bro?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_310,cliente_08_adolescente,"me regala un mojarra frita, perro",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_311,cliente_08_adolescente,"Perro, ¿Puedo pagar con tarjeta?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_312,cliente_08_adolescente,"papi, ¿qué almuerzo tienen barato?",solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_313,cliente_08_adolescente,"quiero una ejecutivo, mor",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_314,cliente_08_adolescente,"algo por menos de 15 mil, perro?",solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_315,cliente_08_adolescente,"Mor, qué puedo pedir con 15 mil?",solicitar_recomendacion_por_presupuesto,{},,False,True,False,False,Genérica generada por script
caso_316,cliente_08_adolescente,Me regala un combo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_317,cliente_08_adolescente,"mor, mándeme una hamburguesa",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_318,cliente_08_adolescente,¿Puedo pagar con tarjeta?,consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_319,cliente_08_adolescente,"mor, mándeme una combo",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_320,cliente_08_adolescente,"¿tienen daviplata, bro?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_321,cliente_09_restricciones,Opciones sin carne?,consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_322,cliente_09_restricciones,Necesito pedir un mojarra frita,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_323,cliente_09_restricciones,Pásame el menú,consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_324,cliente_09_restricciones,"Me regala un hamburguesa, hola",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_325,cliente_09_restricciones,"Necesito pedir un hamburguesa, hola",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_326,cliente_09_restricciones,"Necesito pedir un ejecutivo, hola",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_327,cliente_09_restricciones,"Hola, opciones sin carne?",consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_328,cliente_09_restricciones,"Tienen platos keto, hola?",consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_329,cliente_09_restricciones,"Tienen el menú del día, hola?",consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_330,cliente_09_restricciones,Me regala un mojarra frita,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_331,cliente_09_restricciones,Pásame el menú,consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_332,cliente_09_restricciones,Envíame la carta,consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_333,cliente_09_restricciones,Tienen platos keto?,consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_334,cliente_09_restricciones,¿Tienen algo vegetariano?,consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_335,cliente_09_restricciones,Me mandas el menú,consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_336,cliente_09_restricciones,¿Tienen algo vegetariano?,consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_337,cliente_09_restricciones,"El menú es sin tacc, hola?",consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_338,cliente_09_restricciones,Me regala un ejecutivo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_339,cliente_09_restricciones,"Hola, pásame el menú",consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_340,cliente_09_restricciones,Pásame el menú,consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_341,cliente_09_restricciones,Me mandas el menú,consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_342,cliente_09_restricciones,Tienen platos keto?,consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_343,cliente_09_restricciones,"Hola, me mandas el menú",consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_344,cliente_09_restricciones,Tienen platos keto?,consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_345,cliente_09_restricciones,Envíame la carta,consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_346,cliente_09_restricciones,¿Tienen algo vegetariano?,consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_347,cliente_09_restricciones,Me regala un cazuela,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_348,cliente_09_restricciones,"Quiero una corrientazo, hola",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_349,cliente_09_restricciones,Mándeme una arroz con camarón,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_350,cliente_09_restricciones,Me mandas el menú,consultar_menu,{},,False,True,False,False,Genérica generada por script
caso_351,cliente_09_restricciones,"Hola, me regala un combo",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_352,cliente_09_restricciones,"Hola, el menú es sin tacc?",consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_353,cliente_09_restricciones,Mándeme una combo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_354,cliente_09_restricciones,"Hola, el menú es sin tacc?",consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_355,cliente_09_restricciones,Opciones sin carne?,consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_356,cliente_09_restricciones,"Hola, el menú es sin tacc?",consultar_restricciones,{},,False,True,False,False,Genérica generada por script
caso_357,cliente_09_restricciones,Mándeme una corrientazo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_358,cliente_09_restricciones,Necesito pedir un ejecutivo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_359,cliente_09_restricciones,Quiero una arroz con camarón,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_360,cliente_09_restricciones,"Necesito pedir un combo, hola",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_361,cliente_10_administrativo,¿Puedo pagar con tarjeta?,consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_362,cliente_10_administrativo,Me manda la cotiza?,solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_363,cliente_10_administrativo,"Mándeme una ejecutivo, estimada",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_364,cliente_10_administrativo,Quiero una ejecutivo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_365,cliente_10_administrativo,Me manda la cotiza?,solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_366,cliente_10_administrativo,"Doc, me manda la cotiza?",solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_367,cliente_10_administrativo,Me manda la cotiza?,solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_368,cliente_10_administrativo,Mándeme una combo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_369,cliente_10_administrativo,¿Reciben Nequi?,consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_370,cliente_10_administrativo,"Estimada, ¿Me envían factura?",solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_371,cliente_10_administrativo,"Necesito factura a nombre de la empresa, estimada",solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_372,cliente_10_administrativo,"Estimada, ¿Puedo pagar con tarjeta?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_373,cliente_10_administrativo,"¿Me envían factura, estimada?",solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_374,cliente_10_administrativo,"Se puede pagar con transferencia, señorita?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_375,cliente_10_administrativo,"Quiero una corrientazo, doc",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_376,cliente_10_administrativo,"Doc, ¿Reciben Nequi?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_377,cliente_10_administrativo,Se puede pagar con transferencia?,consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_378,cliente_10_administrativo,Me manda la cotiza?,solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_379,cliente_10_administrativo,Me manda la cotiza?,solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_380,cliente_10_administrativo,"Doc, me regala la cuenta",solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_381,cliente_10_administrativo,Quiero una corrientazo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_382,cliente_10_administrativo,"Estimada, mándeme una combo",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_383,cliente_10_administrativo,"Estimada, me regala la cuenta",solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_384,cliente_10_administrativo,"Me regala la cuenta, estimada",solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_385,cliente_10_administrativo,"Doc, me regala un pescado",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_386,cliente_10_administrativo,Me regala la cuenta,solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_387,cliente_10_administrativo,"Doc, me regala un ejecutivo",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_388,cliente_10_administrativo,"Se puede pagar con transferencia, estimada?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_389,cliente_10_administrativo,"Señorita, me regala la cuenta",solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_390,cliente_10_administrativo,Mándeme una cazuela,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_391,cliente_10_administrativo,"Quiero una pescado, estimada",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_392,cliente_10_administrativo,"Me regala la cuenta, estimada",solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_393,cliente_10_administrativo,"Doc, quiero una ejecutivo",hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_394,cliente_10_administrativo,Se puede pagar con transferencia?,consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_395,cliente_10_administrativo,Me regala la cuenta,solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_396,cliente_10_administrativo,Necesito pedir un corrientazo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_397,cliente_10_administrativo,Quiero una corrientazo,hacer_pedido,{},,False,True,False,False,Genérica generada por script
caso_398,cliente_10_administrativo,"Doc, necesito factura a nombre de la empresa",solicitar_factura,{},,False,True,False,False,Genérica generada por script
caso_399,cliente_10_administrativo,"¿Tienen Daviplata, estimada?",consultar_medios_pago,{},,False,True,False,False,Genérica generada por script
caso_400,cliente_10_administrativo,Me manda la cotiza?,solicitar_factura,{},,False,True,False,False,Genérica generada por script
